ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
379,20191029,20191110,20191105,18026,SO50339,2181.5625
379,20191029,20191110,20191105,16424,SO50340,2181.5625
356,20191029,20191110,20191105,27289,SO50341,2071.4196
360,20191029,20191110,20191105,27425,SO50342,2049.0982
377,20191029,20191110,20191105,26310,SO50343,2181.5625
337,20191029,20191110,20191105,15937,SO50344,782.99
354,20191029,20191110,20191105,15225,SO50345,2071.4196
354,20191029,20191110,20191105,15575,SO50346,2071.4196
356,20191030,20191111,20191106,27405,SO50347,2071.4196
381,20191030,20191111,20191106,19311,SO50348,1000.4375
381,20191030,20191111,20191106,19314,SO50349,1000.4375
343,20191030,20191111,20191106,21103,SO50350,782.99
337,20191030,20191111,20191106,15885,SO50351,782.99
335,20191030,20191111,20191106,15948,SO50352,782.99
385,20191030,20191111,20191106,14440,SO50353,1000.4375
381,20191030,20191111,20191106,14456,SO50354,1000.4375
352,20191030,20191111,20191106,15268,SO50355,2071.4196
354,20191030,20191111,20191106,15600,SO50356,2071.4196
352,20191030,20191111,20191106,15643,SO50357,2071.4196
333,20191030,20191111,20191106,27339,SO50358,782.99
370,20191030,20191111,20191106,24274,SO50359,2443.35
368,20191030,20191111,20191106,24301,SO50360,2443.35
387,20191030,20191111,20191106,19510,SO50361,1000.4375
362,20191031,20191112,20191107,27292,SO50362,2049.0982
358,20191031,20191112,20191107,27263,SO50363,2049.0982
325,20191031,20191112,20191107,21106,SO50364,782.99
370,20191031,20191112,20191107,13925,SO50365,2443.35
369,20191031,20191112,20191107,26294,SO50366,2443.35
381,20191031,20191112,20191107,26572,SO50367,1000.4375
362,20191031,20191112,20191107,15265,SO50368,2049.0982
352,20191031,20191112,20191107,15642,SO50369,2071.4196
377,20191031,20191112,20191107,17941,SO50370,2181.5625
373,20191101,20191113,20191108,16431,SO50371,2181.5625
358,20191101,20191113,20191108,27440,SO50372,2049.0982
358,20191101,20191113,20191108,27260,SO50373,2049.0982
383,20191101,20191113,20191108,17787,SO50374,1000.4375
381,20191101,20191113,20191108,17830,SO50375,1000.4375
385,20191101,20191113,20191108,17831,SO50376,1000.4375
333,20191101,20191113,20191108,20913,SO50377,782.99
321,20191101,20191113,20191108,19473,SO50378,782.99
358,20191101,20191113,20191108,13251,SO50379,2049.0982
356,20191101,20191113,20191108,11420,SO50380,2071.4196
356,20191101,20191113,20191108,15436,SO50381,2071.4196
360,20191101,20191113,20191108,15591,SO50382,2049.0982
327,20191101,20191113,20191108,27353,SO50383,782.99
341,20191101,20191113,20191108,27371,SO50384,782.99
356,20191102,20191114,20191109,27258,SO50385,2071.4196
373,20191102,20191114,20191109,17942,SO50386,2181.5625
354,20191102,20191114,20191109,27407,SO50387,2071.4196
352,20191102,20191114,20191109,27266,SO50388,2071.4196
362,20191102,20191114,20191109,12813,SO50389,2049.0982
352,20191102,20191114,20191109,13253,SO50390,2071.4196
337,20191102,20191114,20191109,15901,SO50391,782.99
329,20191102,20191114,20191109,15902,SO50392,782.99
335,20191102,20191114,20191109,15918,SO50393,782.99
333,20191102,20191114,20191109,27557,SO50394,782.99
383,20191102,20191114,20191109,14439,SO50395,1000.4375
362,20191102,20191114,20191109,15439,SO50396,2049.0982
360,20191102,20191114,20191109,15588,SO50397,2049.0982
360,20191102,20191114,20191109,15645,SO50398,2049.0982
379,20191102,20191114,20191109,24457,SO50399,2181.5625
368,20191103,20191115,20191110,18173,SO50400,2443.35
371,20191103,20191115,20191110,18127,SO50401,2181.5625
362,20191103,20191115,20191110,21622,SO50402,2049.0982
321,20191103,20191115,20191110,20914,SO50403,782.99
358,20191103,20191115,20191110,11382,SO50404,2049.0982
387,20191103,20191115,20191110,14451,SO50405,1000.4375
360,20191103,20191115,20191110,15229,SO50406,2049.0982
371,20191103,20191115,20191110,24302,SO50407,2181.5625
373,20191103,20191115,20191110,24368,SO50408,2181.5625
371,20191104,20191116,20191111,18177,SO50409,2181.5625
377,20191104,20191116,20191111,18135,SO50410,2181.5625
379,20191104,20191116,20191111,18141,SO50411,2181.5625
358,20191104,20191116,20191111,27268,SO50412,2049.0982
354,20191104,20191116,20191111,27273,SO50413,2071.4196
387,20191104,20191116,20191111,19285,SO50414,1000.4375
323,20191104,20191116,20191111,20970,SO50415,782.99
362,20191104,20191116,20191111,11406,SO50416,2049.0982
358,20191104,20191116,20191111,11417,SO50417,2049.0982
331,20191104,20191116,20191111,15897,SO50418,782.99
387,20191104,20191116,20191111,14453,SO50419,1000.4375
387,20191104,20191116,20191111,25215,SO50420,1000.4375
358,20191104,20191116,20191111,15724,SO50421,2049.0982
352,20191104,20191116,20191111,15223,SO50422,2071.4196
370,20191104,20191116,20191111,24360,SO50423,2443.35
377,20191105,20191117,20191112,16433,SO50424,2181.5625
360,20191105,20191117,20191112,27421,SO50425,2049.0982
354,20191105,20191117,20191112,21642,SO50426,2071.4196
335,20191105,20191117,20191112,15944,SO50427,782.99
381,20191105,20191117,20191112,14421,SO50428,1000.4375
387,20191105,20191117,20191112,14433,SO50429,1000.4375
387,20191105,20191117,20191112,25126,SO50430,1000.4375
370,20191105,20191117,20191112,24371,SO50431,2443.35
377,20191106,20191118,20191113,17940,SO50432,2181.5625
327,20191106,20191118,20191113,21008,SO50433,782.99
375,20191106,20191118,20191113,13912,SO50434,2181.5625
356,20191106,20191118,20191113,12873,SO50435,2071.4196
385,20191106,20191118,20191113,25133,SO50436,1000.4375
358,20191106,20191118,20191113,15647,SO50437,2049.0982
371,20191107,20191119,20191114,17929,SO50438,2181.5625
360,20191107,20191119,20191114,21618,SO50439,2049.0982
381,20191107,20191119,20191114,19502,SO50440,1000.4375
323,20191107,20191119,20191114,21104,SO50441,782.99
352,20191107,20191119,20191114,11402,SO50442,2071.4196
362,20191107,20191119,20191114,11416,SO50443,2049.0982
389,20191107,20191119,20191114,14438,SO50444,1000.4375
387,20191107,20191119,20191114,26615,SO50445,1000.4375
387,20191107,20191119,20191114,25127,SO50446,1000.4375
362,20191107,20191119,20191114,15726,SO50447,2049.0982
358,20191107,20191119,20191114,15219,SO50448,2049.0982
352,20191107,20191119,20191114,15435,SO50449,2071.4196
368,20191108,20191120,20191115,16416,SO50450,2443.35
360,20191108,20191120,20191115,27272,SO50451,2049.0982
360,20191108,20191120,20191115,27280,SO50452,2049.0982
381,20191108,20191120,20191115,17779,SO50453,1000.4375
389,20191108,20191120,20191115,19493,SO50454,1000.4375
337,20191108,20191120,20191115,19480,SO50455,782.99
360,20191108,20191120,20191115,15723,SO50456,2049.0982
358,20191108,20191120,20191115,15227,SO50457,2049.0982
354,20191108,20191120,20191115,15438,SO50458,2071.4196
369,20191108,20191120,20191115,24458,SO50459,2443.35
331,20191108,20191120,20191115,27352,SO50460,782.99
341,20191108,20191120,20191115,27355,SO50461,782.99
371,20191108,20191120,20191115,24364,SO50462,2181.5625
370,20191109,20191121,20191116,18166,SO50463,2443.35
381,20191109,20191121,20191116,19499,SO50464,1000.4375
381,20191109,20191121,20191116,19294,SO50465,1000.4375
331,20191109,20191121,20191116,21105,SO50466,782.99
356,20191109,20191121,20191116,15221,SO50467,2071.4196
333,20191109,20191121,20191116,27346,SO50468,782.99
321,20191109,20191121,20191116,27348,SO50469,782.99
339,20191109,20191121,20191116,27370,SO50470,782.99
352,20191109,20191121,20191116,12807,SO50471,2071.4196
358,20191110,20191122,20191117,27288,SO50472,2049.0982
381,20191110,20191122,20191117,17827,SO50473,1000.4375
362,20191110,20191122,20191117,27269,SO50474,2049.0982
381,20191110,20191122,20191117,19911,SO50475,1000.4375
341,20191110,20191122,20191117,20980,SO50476,782.99
356,20191110,20191122,20191117,13252,SO50477,2071.4196
339,20191110,20191122,20191117,15893,SO50478,782.99
385,20191110,20191122,20191117,14449,SO50479,1000.4375
383,20191110,20191122,20191117,25138,SO50480,1000.4375
354,20191110,20191122,20191117,15262,SO50481,2071.4196
325,20191110,20191122,20191117,27354,SO50482,782.99
352,20191110,20191122,20191117,15578,SO50483,2071.4196
375,20191111,20191123,20191118,18028,SO50484,2181.5625
360,20191111,20191123,20191118,27446,SO50485,2049.0982
381,20191111,20191123,20191118,14448,SO50486,1000.4375
383,20191111,20191123,20191118,25213,SO50487,1000.4375
389,20191111,20191123,20191118,25218,SO50488,1000.4375
362,20191111,20191123,20191118,15717,SO50489,2049.0982
352,20191111,20191123,20191118,15226,SO50490,2071.4196
356,20191111,20191123,20191118,15644,SO50491,2071.4196
370,20191111,20191123,20191118,24362,SO50492,2443.35
362,20191112,20191124,20191119,27453,SO50493,2049.0982
379,20191112,20191124,20191119,16432,SO50494,2181.5625
325,20191112,20191124,20191119,19475,SO50495,782.99
381,20191112,20191124,20191119,14452,SO50496,1000.4375
389,20191112,20191124,20191119,14419,SO50497,1000.4375
389,20191112,20191124,20191119,14434,SO50498,1000.4375
352,20191112,20191124,20191119,15214,SO50499,2071.4196
354,20191112,20191124,20191119,15425,SO50500,2071.4196
377,20191113,20191125,20191120,18625,SO50501,2181.5625
375,20191113,20191125,20191120,16425,SO50502,2181.5625
389,20191113,20191125,20191120,19286,SO50503,1000.4375
356,20191113,20191125,20191120,12874,SO50504,2071.4196
360,20191113,20191125,20191120,11410,SO50505,2049.0982
335,20191113,20191125,20191120,27342,SO50506,782.99
333,20191113,20191125,20191120,27366,SO50507,782.99
373,20191113,20191125,20191120,24361,SO50508,2181.5625
370,20191114,20191126,20191121,16415,SO50509,2443.35
377,20191114,20191126,20191121,24365,SO50510,2181.5625
369,20191115,20191127,20191122,18621,SO50511,2443.35
356,20191115,20191127,20191122,27418,SO50512,2071.4196
362,20191115,20191127,20191122,12825,SO50513,2049.0982
341,20191115,20191127,20191122,15904,SO50514,782.99
358,20191115,20191127,20191122,15215,SO50515,2049.0982
360,20191115,20191127,20191122,15646,SO50516,2049.0982
352,20191115,20191127,20191122,27423,SO50517,2071.4196
373,20191116,20191128,20191123,18136,SO50518,2181.5625
371,20191116,20191128,20191123,17934,SO50519,2181.5625
356,20191116,20191128,20191123,27264,SO50520,2071.4196
356,20191116,20191128,20191123,27279,SO50521,2071.4196
389,20191116,20191128,20191123,17780,SO50522,1000.4375
360,20191116,20191128,20191123,12860,SO50523,2049.0982
321,20191116,20191128,20191123,15914,SO50524,782.99
387,20191116,20191128,20191123,14447,SO50525,1000.4375
321,20191116,20191128,20191123,27340,SO50526,782.99
377,20191116,20191128,20191123,24377,SO50527,2181.5625
371,20191117,20191129,20191124,18160,SO50528,2181.5625
358,20191117,20191129,20191124,27295,SO50529,2049.0982
387,20191117,20191129,20191124,19912,SO50530,1000.4375
331,20191117,20191129,20191124,19452,SO50531,782.99
371,20191117,20191129,20191124,13915,SO50532,2181.5625
358,20191117,20191129,20191124,11409,SO50533,2049.0982
356,20191117,20191129,20191124,12826,SO50534,2071.4196
379,20191117,20191129,20191124,24460,SO50535,2181.5625
369,20191117,20191129,20191124,24462,SO50536,2443.35
333,20191117,20191129,20191124,27341,SO50537,782.99
358,20191118,20191130,20191125,21614,SO50538,2049.0982
358,20191118,20191130,20191125,27261,SO50539,2049.0982
389,20191118,20191130,20191125,19506,SO50540,1000.4375
362,20191118,20191130,20191125,12806,SO50541,2049.0982
385,20191118,20191130,20191125,14442,SO50542,1000.4375
381,20191118,20191130,20191125,25221,SO50543,1000.4375
362,20191118,20191130,20191125,15722,SO50544,2049.0982
354,20191118,20191130,20191125,15587,SO50545,2071.4196
354,20191118,20191130,20191125,15597,SO50546,2071.4196
371,20191118,20191130,20191125,24381,SO50547,2181.5625
371,20191118,20191130,20191125,24461,SO50548,2181.5625
325,20191118,20191130,20191125,27365,SO50549,782.99
356,20191119,20191201,20191126,27448,SO50550,2071.4196
373,20191119,20191201,20191126,18168,SO50551,2181.5625
375,20191119,20191201,20191126,16430,SO50552,2181.5625
387,20191119,20191201,20191126,19500,SO50553,1000.4375
321,20191119,20191201,20191126,21015,SO50554,782.99
329,20191119,20191201,20191126,21006,SO50555,782.99
377,20191119,20191201,20191126,13927,SO50556,2181.5625
360,20191119,20191201,20191126,12861,SO50557,2049.0982
360,20191119,20191201,20191126,12816,SO50558,2049.0982
360,20191119,20191201,20191126,15228,SO50559,2049.0982
362,20191119,20191201,20191126,15716,SO50560,2049.0982
379,20191119,20191201,20191126,24459,SO50561,2181.5625
373,20191120,20191202,20191127,17945,SO50562,2181.5625
379,20191120,20191202,20191127,18633,SO50563,2181.5625
360,20191120,20191202,20191127,27424,SO50564,2049.0982
362,20191120,20191202,20191127,27439,SO50565,2049.0982
358,20191120,20191202,20191127,21621,SO50566,2049.0982
352,20191120,20191202,20191127,27286,SO50567,2071.4196
341,20191120,20191202,20191127,21093,SO50568,782.99
335,20191120,20191202,20191127,20930,SO50569,782.99
377,20191120,20191202,20191127,13939,SO50570,2181.5625
343,20191120,20191202,20191127,15890,SO50571,782.99
329,20191120,20191202,20191127,15899,SO50572,782.99
329,20191120,20191202,20191127,15934,SO50573,782.99
360,20191120,20191202,20191127,15267,SO50574,2049.0982
325,20191120,20191202,20191127,27359,SO50575,782.99
369,20191120,20191202,20191127,24300,SO50576,2443.35
371,20191120,20191202,20191127,24372,SO50577,2181.5625
379,20191121,20191203,20191128,18126,SO50578,2181.5625
387,20191121,20191203,20191128,17834,SO50579,1000.4375
379,20191121,20191203,20191128,24305,SO50580,2181.5625
327,20191121,20191203,20191128,15909,SO50581,782.99
389,20191121,20191203,20191128,26582,SO50582,1000.4375
354,20191121,20191203,20191128,15725,SO50583,2071.4196
358,20191121,20191203,20191128,15585,SO50584,2049.0982
352,20191122,20191204,20191129,27452,SO50585,2071.4196
369,20191122,20191204,20191129,17898,SO50586,2443.35
360,20191122,20191204,20191129,27262,SO50587,2049.0982
362,20191122,20191204,20191129,27274,SO50588,2049.0982
358,20191122,20191204,20191129,27276,SO50589,2049.0982
354,20191122,20191204,20191129,27287,SO50590,2071.4196
360,20191122,20191204,20191129,11425,SO50591,2049.0982
333,20191122,20191204,20191129,27560,SO50592,782.99
352,20191122,20191204,20191129,15266,SO50593,2071.4196
360,20191122,20191204,20191129,15601,SO50594,2049.0982
371,20191123,20191205,20191130,17928,SO50595,2181.5625
362,20191123,20191205,20191130,27416,SO50596,2049.0982
362,20191123,20191205,20191130,21629,SO50597,2049.0982
354,20191123,20191205,20191130,27271,SO50598,2071.4196
343,20191123,20191205,20191130,20923,SO50599,782.99
327,20191123,20191205,20191130,19458,SO50600,782.99
354,20191123,20191205,20191130,12742,SO50601,2071.4196
362,20191123,20191205,20191130,15719,SO50602,2049.0982
360,20191123,20191205,20191130,15576,SO50603,2049.0982
373,20191123,20191205,20191130,24282,SO50604,2181.5625
354,20191124,20191206,20191201,27450,SO50605,2071.4196
354,20191124,20191206,20191201,27294,SO50606,2071.4196
327,20191124,20191206,20191201,20979,SO50607,782.99
373,20191124,20191206,20191201,26279,SO50608,2181.5625
321,20191124,20191206,20191201,15886,SO50609,782.99
339,20191124,20191206,20191201,15941,SO50610,782.99
362,20191124,20191206,20191201,15220,SO50611,2049.0982
358,20191124,20191206,20191201,15590,SO50612,2049.0982
360,20191124,20191206,20191201,15596,SO50613,2049.0982
343,20191124,20191206,20191201,27469,SO50614,782.99
373,20191124,20191206,20191201,24304,SO50615,2181.5625
369,20191124,20191206,20191201,24366,SO50616,2443.35
354,20191125,20191207,20191202,27296,SO50617,2071.4196
360,20191125,20191207,20191202,27431,SO50618,2049.0982
354,20191125,20191207,20191202,27277,SO50619,2071.4196
356,20191125,20191207,20191202,27281,SO50620,2071.4196
341,20191125,20191207,20191202,19474,SO50621,782.99
343,20191125,20191207,20191202,27536,SO50622,782.99
321,20191125,20191207,20191202,27545,SO50623,782.99
371,20191125,20191207,20191202,24281,SO50624,2181.5625
369,20191125,20191207,20191202,24367,SO50625,2443.35
373,20191126,20191208,20191203,18620,SO50626,2181.5625
370,20191126,20191208,20191203,18627,SO50627,2443.35
368,20191126,20191208,20191203,17902,SO50628,2443.35
377,20191126,20191208,20191203,16426,SO50629,2181.5625
383,20191126,20191208,20191203,19289,SO50630,1000.4375
383,20191126,20191208,20191203,19511,SO50631,1000.4375
333,20191126,20191208,20191203,15908,SO50632,782.99
387,20191126,20191208,20191203,14420,SO50633,1000.4375
362,20191126,20191208,20191203,15218,SO50634,2049.0982
356,20191126,20191208,20191203,15586,SO50635,2071.4196
354,20191126,20191208,20191203,15589,SO50636,2071.4196
329,20191126,20191208,20191203,27356,SO50637,782.99
371,20191126,20191208,20191203,24283,SO50638,2181.5625
369,20191126,20191208,20191203,24303,SO50639,2443.35
369,20191126,20191208,20191203,24307,SO50640,2443.35
354,20191127,20191209,20191204,27455,SO50641,2071.4196
373,20191127,20191209,20191204,18147,SO50642,2181.5625
352,20191127,20191209,20191204,27427,SO50643,2071.4196
362,20191127,20191209,20191204,27275,SO50644,2049.0982
387,20191127,20191209,20191204,19288,SO50645,1000.4375
383,20191127,20191209,20191204,19298,SO50646,1000.4375
339,20191127,20191209,20191204,20945,SO50647,782.99
369,20191127,20191209,20191204,13917,SO50648,2443.35
371,20191127,20191209,20191204,13938,SO50649,2181.5625
358,20191127,20191209,20191204,12747,SO50650,2049.0982
335,20191127,20191209,20191204,15888,SO50651,782.99
327,20191127,20191209,20191204,15903,SO50652,782.99
335,20191127,20191209,20191204,27550,SO50653,782.99
389,20191127,20191209,20191204,25214,SO50654,1000.4375
358,20191127,20191209,20191204,15582,SO50655,2049.0982
337,20191127,20191209,20191204,27362,SO50656,782.99
369,20191127,20191209,20191204,24378,SO50657,2443.35
354,20191128,20191210,20191205,27549,SO50760,2071.4196
387,20191128,20191210,20191205,19321,SO50761,1000.4375
377,20191128,20191210,20191205,17963,SO50762,2181.5625
373,20191128,20191210,20191205,16513,SO50763,2181.5625
337,20191128,20191210,20191205,21534,SO50764,782.99
339,20191128,20191210,20191205,21669,SO50765,782.99
369,20191128,20191210,20191205,13977,SO50766,2443.35
389,20191128,20191210,20191205,14486,SO50767,1000.4375
360,20191128,20191210,20191205,16176,SO50768,2049.0982
368,20191128,20191210,20191205,24484,SO50769,2443.35
379,20191128,20191210,20191205,24465,SO50770,2181.5625
370,20191128,20191210,20191205,24468,SO50771,2443.35
369,20191128,20191210,20191205,24476,SO50772,2443.35
331,20191128,20191210,20191205,19903,SO50773,782.99
331,20191128,20191210,20191205,27487,SO50774,782.99
358,20191129,20191211,20191206,27553,SO50775,2049.0982
381,20191129,20191211,20191206,19940,SO50776,1000.4375
354,20191129,20191211,20191206,11439,SO50777,2071.4196
356,20191129,20191211,20191206,11578,SO50778,2071.4196
335,20191129,20191211,20191206,21508,SO50779,782.99
321,20191129,20191211,20191206,19945,SO50780,782.99
360,20191129,20191211,20191206,13561,SO50781,2049.0982
360,20191129,20191211,20191206,11587,SO50782,2049.0982
358,20191129,20191211,20191206,11588,SO50783,2049.0982
383,20191129,20191211,20191206,14498,SO50784,1000.4375
356,20191129,20191211,20191206,15785,SO50785,2071.4196
356,20191129,20191211,20191206,15797,SO50786,2071.4196
358,20191129,20191211,20191206,15800,SO50787,2049.0982
354,20191130,20191212,20191207,27575,SO50788,2071.4196
352,20191130,20191212,20191207,13553,SO50789,2071.4196
321,20191130,20191212,20191207,21509,SO50790,782.99
341,20191130,20191212,20191207,15969,SO50791,782.99
323,20191130,20191212,20191207,15972,SO50792,782.99
383,20191130,20191212,20191207,14457,SO50793,1000.4375
329,20191130,20191212,20191207,27488,SO50794,782.99
325,20191130,20191212,20191207,27489,SO50795,782.99
343,20191130,20191212,20191207,27490,SO50796,782.99
373,20191201,20191213,20191208,17964,SO50797,2181.5625
387,20191201,20191213,20191208,17900,SO50798,1000.4375
329,20191201,20191213,20191208,21016,SO50799,782.99
362,20191201,20191213,20191208,11590,SO50800,2049.0982
335,20191201,20191213,20191208,15989,SO50801,782.99
385,20191201,20191213,20191208,14494,SO50802,1000.4375
362,20191201,20191213,20191208,15789,SO50803,2049.0982
379,20191201,20191213,20191208,24466,SO50804,2181.5625
385,20191201,20191213,20191208,14471,SO50805,1000.4375
368,20191202,20191214,20191209,17980,SO50806,2443.35
360,20191202,20191214,20191209,11433,SO50807,2049.0982
352,20191202,20191214,20191209,11546,SO50808,2071.4196
387,20191202,20191214,20191209,14484,SO50809,1000.4375
325,20191202,20191214,20191209,27483,SO50810,782.99
337,20191202,20191214,20191209,27493,SO50811,782.99
325,20191202,20191214,20191209,27498,SO50812,782.99
360,20191202,20191214,20191209,13255,SO50813,2049.0982
356,20191203,20191215,20191210,27547,SO50814,2071.4196
354,20191203,20191215,20191210,21658,SO50815,2071.4196
387,20191203,20191215,20191210,17944,SO50816,1000.4375
379,20191203,20191215,20191210,17989,SO50817,2181.5625
377,20191203,20191215,20191210,18019,SO50818,2181.5625
354,20191203,20191215,20191210,15792,SO50819,2071.4196
360,20191203,20191215,20191210,15808,SO50820,2049.0982
356,20191203,20191215,20191210,16025,SO50821,2071.4196
358,20191203,20191215,20191210,16031,SO50822,2049.0982
373,20191203,20191215,20191210,24601,SO50823,2181.5625
341,20191203,20191215,20191210,27499,SO50824,782.99
352,20191204,20191216,20191211,27570,SO50825,2071.4196
379,20191204,20191216,20191211,16476,SO50826,2181.5625
389,20191204,20191216,20191211,19917,SO50827,1000.4375
358,20191204,20191216,20191211,13551,SO50828,2049.0982
343,20191204,20191216,20191211,21540,SO50829,782.99
333,20191204,20191216,20191211,27613,SO50830,782.99
325,20191204,20191216,20191211,15961,SO50831,782.99
381,20191204,20191216,20191211,14477,SO50832,1000.4375
354,20191204,20191216,20191211,15754,SO50833,2071.4196
369,20191204,20191216,20191211,24598,SO50834,2443.35
373,20191204,20191216,20191211,24474,SO50835,2181.5625
358,20191205,20191217,20191212,27535,SO50836,2049.0982
352,20191205,20191217,20191212,27537,SO50837,2071.4196
352,20191205,20191217,20191212,27573,SO50838,2071.4196
389,20191205,20191217,20191212,19918,SO50839,1000.4375
371,20191205,20191217,20191212,16436,SO50840,2181.5625
379,20191205,20191217,20191212,19032,SO50841,2181.5625
356,20191205,20191217,20191212,11479,SO50842,2071.4196
362,20191205,20191217,20191212,12852,SO50843,2049.0982
327,20191205,20191217,20191212,19503,SO50844,782.99
375,20191205,20191217,20191212,13947,SO50845,2181.5625
368,20191205,20191217,20191212,13979,SO50846,2443.35
325,20191205,20191217,20191212,15953,SO50847,782.99
335,20191205,20191217,20191212,15986,SO50848,782.99
358,20191205,20191217,20191212,16026,SO50849,2049.0982
360,20191205,20191217,20191212,16155,SO50850,2049.0982
369,20191205,20191217,20191212,24596,SO50851,2443.35
362,20191205,20191217,20191212,15831,SO50852,2049.0982
356,20191206,20191218,20191213,27542,SO50853,2071.4196
358,20191206,20191218,20191213,27551,SO50854,2049.0982
358,20191206,20191218,20191213,27558,SO50855,2049.0982
381,20191206,20191218,20191213,17949,SO50856,1000.4375
360,20191206,20191218,20191213,16158,SO50857,2049.0982
356,20191206,20191218,20191213,16163,SO50858,2071.4196
368,20191206,20191218,20191213,24502,SO50859,2443.35
352,20191207,20191219,20191214,27504,SO50860,2071.4196
356,20191207,20191219,20191214,27534,SO50861,2071.4196
356,20191207,20191219,20191214,27541,SO50862,2071.4196
356,20191207,20191219,20191214,27552,SO50863,2071.4196
356,20191207,20191219,20191214,13411,SO50864,2071.4196
362,20191207,20191219,20191214,11582,SO50865,2049.0982
333,20191207,20191219,20191214,15991,SO50866,782.99
343,20191207,20191219,20191214,15964,SO50867,782.99
383,20191207,20191219,20191214,14473,SO50868,1000.4375
381,20191207,20191219,20191214,25225,SO50869,1000.4375
352,20191207,20191219,20191214,15764,SO50870,2071.4196
352,20191207,20191219,20191214,16027,SO50871,2071.4196
379,20191207,20191219,20191214,24597,SO50872,2181.5625
377,20191207,20191219,20191214,24463,SO50873,2181.5625
368,20191208,20191220,20191215,16570,SO50874,2443.35
362,20191208,20191220,20191215,12829,SO50875,2049.0982
356,20191208,20191220,20191215,12827,SO50876,2071.4196
352,20191208,20191220,20191215,12863,SO50877,2071.4196
358,20191208,20191220,20191215,15733,SO50878,2049.0982
356,20191208,20191220,20191215,15752,SO50879,2071.4196
379,20191208,20191220,20191215,24467,SO50880,2181.5625
368,20191208,20191220,20191215,24480,SO50881,2443.35
343,20191208,20191220,20191215,27473,SO50882,782.99
375,20191208,20191220,20191215,18045,SO50883,2181.5625
362,20191209,20191221,20191216,27543,SO50884,2049.0982
354,20191209,20191221,20191216,27572,SO50885,2071.4196
370,20191209,20191221,20191216,19048,SO50886,2443.35
375,20191209,20191221,20191216,16596,SO50887,2181.5625
381,20191209,20191221,20191216,19916,SO50888,1000.4375
352,20191209,20191221,20191216,11572,SO50889,2071.4196
368,20191209,20191221,20191216,13984,SO50890,2443.35
339,20191209,20191221,20191216,15976,SO50891,782.99
360,20191209,20191221,20191216,15753,SO50892,2049.0982
352,20191209,20191221,20191216,16028,SO50893,2071.4196
358,20191209,20191221,20191216,16160,SO50894,2049.0982
360,20191210,20191222,20191217,27555,SO50895,2049.0982
354,20191210,20191222,20191217,27569,SO50896,2071.4196
352,20191210,20191222,20191217,11432,SO50897,2071.4196
371,20191210,20191222,20191217,13948,SO50898,2181.5625
333,20191210,20191222,20191217,15983,SO50899,782.99
385,20191210,20191222,20191217,25235,SO50900,1000.4375
352,20191210,20191222,20191217,15833,SO50901,2071.4196
368,20191210,20191222,20191217,24506,SO50902,2443.35
370,20191210,20191222,20191217,24586,SO50903,2443.35
379,20191210,20191222,20191217,24590,SO50904,2181.5625
352,20191211,20191223,20191218,27576,SO50905,2071.4196
379,20191211,20191223,20191218,17947,SO50906,2181.5625
385,20191211,20191223,20191218,17894,SO50907,1000.4375
358,20191211,20191223,20191218,13254,SO50908,2049.0982
356,20191211,20191223,20191218,13554,SO50909,2071.4196
343,20191211,20191223,20191218,21035,SO50910,782.99
356,20191211,20191223,20191218,12867,SO50911,2071.4196
381,20191211,20191223,20191218,25231,SO50912,1000.4375
368,20191211,20191223,20191218,24481,SO50913,2443.35
343,20191211,20191223,20191218,27484,SO50914,782.99
333,20191211,20191223,20191218,27492,SO50915,782.99
354,20191212,20191224,20191219,27531,SO50916,2071.4196
379,20191212,20191224,20191219,16533,SO50917,2181.5625
368,20191212,20191224,20191219,16547,SO50918,2443.35
379,20191212,20191224,20191219,18027,SO50919,2181.5625
356,20191212,20191224,20191219,11571,SO50920,2071.4196
335,20191212,20191224,20191219,21517,SO50921,782.99
341,20191212,20191224,20191219,21037,SO50922,782.99
333,20191212,20191224,20191219,15984,SO50923,782.99
356,20191212,20191224,20191219,15732,SO50924,2071.4196
356,20191212,20191224,20191219,15790,SO50925,2071.4196
354,20191212,20191224,20191219,15799,SO50926,2071.4196
370,20191212,20191224,20191219,24504,SO50927,2443.35
371,20191212,20191224,20191219,24592,SO50928,2181.5625
389,20191212,20191224,20191219,25242,SO50929,1000.4375
381,20191213,20191225,20191220,17950,SO50930,1000.4375
379,20191213,20191225,20191220,16569,SO50931,2181.5625
383,20191213,20191225,20191220,17885,SO50932,1000.4375
341,20191213,20191225,20191220,19922,SO50933,782.99
352,20191213,20191225,20191220,13256,SO50934,2071.4196
321,20191213,20191225,20191220,15980,SO50935,782.99
370,20191213,20191225,20191220,24605,SO50936,2443.35
356,20191214,20191226,20191221,27508,SO50937,2071.4196
379,20191214,20191226,20191221,17983,SO50938,2181.5625
389,20191214,20191226,20191221,17897,SO50939,1000.4375
360,20191214,20191226,20191221,13408,SO50940,2049.0982
337,20191214,20191226,20191221,19517,SO50941,782.99
354,20191214,20191226,20191221,11429,SO50942,2071.4196
358,20191214,20191226,20191221,15784,SO50943,2049.0982
360,20191214,20191226,20191221,16169,SO50944,2049.0982
371,20191214,20191226,20191221,24478,SO50945,2181.5625
383,20191214,20191226,20191221,25243,SO50946,1000.4375
352,20191215,20191227,20191222,27527,SO50947,2071.4196
